sample_id,news_id,respond_to,worker_id,text_en,label_str,label_id,split,text_ru,translation_provider,translation_model,translation_prompt_version,translation_status,translation_flags,is_accepted,en_chars,ru_chars,char_ratio_ru_en,en_words,ru_words,word_ratio_ru_en,en_sentences,ru_sentences,sentence_ratio_ru_en,ru_cyrillic_share,ru_latin_share,flag_empty_translation,flag_low_cyrillic,flag_high_latin,flag_extreme_char_ratio,flag_extreme_sentence_ratio,sanity_flag_count,has_sanity_warning,marker_en_negation,marker_ru_negation,marker_preserved_negation,marker_en_causal,marker_ru_causal,marker_preserved_causal,marker_en_conclusion,marker_ru_conclusion,marker_preserved_conclusion,marker_en_modality,marker_ru_modality,marker_preserved_modality,marker_en_majority_quantifier,marker_ru_majority_quantifier,marker_preserved_majority_quantifier,marker_en_alternative,marker_ru_alternative,marker_preserved_alternative,marker_en_escalation,marker_ru_escalation,marker_preserved_escalation,marker_en_authority,marker_ru_authority,marker_preserved_authority,marker_en_tradition,marker_ru_tradition,marker_preserved_tradition,marker_en_nature,marker_ru_nature,marker_preserved_nature,argument_marker_preservation_score,argument_marker_source_count,flag_low_marker_preservation,translation_quality_flag_count,has_translation_quality_warning,cometkiwi_score,flag_low_cometkiwi
4883,229,,6,I know a doctor from Lebanon who says it was terrible. He was there during the blasts. He knows all about Beirut and his opinion is superior.,appeal to authority,1,train,"Я знаю врача из Ливана, который говорит, что это было ужасно. Он был там во время взрывов. Он всё знает о Бейруте, и его мнение выше.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,"['tone_preserved', 'sentence_boundaries_preserved', 'named_entities_preserved']",True,141,133,0.9432624113475178,27,26,0.9629629629629629,3,3,1.0,1.0,0.0,False,False,False,False,False,0,False,False,False,,False,False,,False,False,,False,False,,True,False,0.0,False,False,,False,False,,True,True,1.0,False,False,,False,False,,0.5,2,False,0,False,0.8454687595367432,False
8000,468,,20,"Deep sea mining is dangerous and needs to be stopped. All sea mining is bad for the environment and does not help anyone. Deep sea mining is not just bad in Jamaica, it can cause harm to everyone globally and is therefore a global issue. Not protecting our oceans will lead to global destruction and mass death.",hasty generalization,7,train,"Глубоководная добыча полезных ископаемых опасна и должна быть остановлена. Любая добыча в море вредна для окружающей среды и никому не помогает. Глубоководная добыча полезных ископаемых плоха не только на Ямайке, она может причинить вред всем людям во всем мире и поэтому является глобальной проблемой. Непринятие мер по защите наших океанов приведет к глобальному разрушению и массовой гибели.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,[],True,311,394,1.2668810289389068,57,57,1.0,4,4,1.0,1.0,0.0,False,False,False,False,False,0,False,True,True,1.0,True,True,1.0,True,True,1.0,False,True,,True,False,0.0,False,False,,True,True,1.0,False,False,,False,False,,False,False,,0.8,5,False,0,False,0.8836407661437988,False
8637,480,,4,"Governments are supposed to be trusted by the people. This has been the entire point of elections forever. If the Serbian government is now working with a foreign one in order to spy on their own people, they will lose that trust and eventually the country will just collapse. Without trust in government, time has always shown that the government cannot remain. The happier the people are, the more safe they feel, the more chance there is for a successful government.",appeal to tradition,4,dev,"Правительства должны пользоваться доверием народа. В этом и заключалась вся суть выборов испокон веков. Если сербское правительство теперь работает с иностранным правительством, чтобы шпионить за собственным народом, оно потеряет это доверие, и в конечном итоге страна просто рухнет. Без доверия к правительству, как всегда показывало время, правительство не может сохраняться. Чем счастливее люди, чем в большей безопасности они себя чувствуют, тем больше шансов на успешное правительство.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,[],True,469,490,1.044776119402985,81,66,0.8148148148148148,5,5,1.0,1.0,0.0,False,False,False,False,False,0,False,False,True,,False,False,,False,False,,False,True,,False,False,,False,False,,True,False,0.0,False,False,,True,True,1.0,False,False,,0.5,2,False,0,False,0.8799550533294678,False
9623,109,3773,2,"While emotions are a part of it, is that really what's important here? I'm not sure they're trying to brute force anything either, not sure what you mean by that. What exactly do you think they should be doing differently? It seems that they're just trying to hold a ceremony. If they don't do that, what should they be doing?",none,0,train,"Хотя эмоции и являются частью этого, действительно ли это здесь самое важное? Я не уверен, что они тоже пытаются что-то продавить силой, не уверен, что вы имеете в виду под этим. Что именно, по-вашему, они должны делать иначе? Похоже, что они просто пытаются провести церемонию. Если они этого не сделают, что им следует делать?",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,"['informal_tone_preserved', 'sentence_boundaries_preserved']",True,326,328,1.0061349693251533,65,56,0.8615384615384616,5,5,1.0,1.0,0.0,False,False,False,False,False,0,False,True,True,1.0,False,False,,False,False,,True,True,1.0,False,False,,True,False,0.0,False,False,,False,False,,False,False,,False,False,,0.6666666666666666,3,False,0,False,0.8446680307388306,False
10936,546,8834,106,"Either we arrest the entire police force and official involved or we except this as the new norm. There is not middle ground between condemning all law-enforcement and condemning perceived injustices. But, wouldn't it be possible to instead enforce strict protocols and accountability measures for law enforcement to ensure incidents like this won't happen again? Not every officer should pay for a few bad ones nor should we turn a blind eye towards injustice.",false dilemma,6,train,"Либо мы арестовываем весь полицейский состав и каждого причастного должностного лица, либо мы принимаем это как новую норму. Между осуждением всех правоохранительных органов и осуждением предполагаемой несправедливости нет середины. Но разве нельзя было бы вместо этого ввести строгие протоколы и меры подотчётности для правоохранительных органов, чтобы гарантировать, что подобные инциденты больше не повторятся? Не каждый офицер должен расплачиваться за нескольких плохих, и мы не должны закрывать глаза на несправедливость.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,"['original_text_contains_possible_error_except/accept', 'original_text_contains_possible_error_middle/middle ground']",True,461,526,1.140997830802603,77,69,0.8961038961038961,4,4,1.0,1.0,0.0,False,False,False,False,False,0,False,True,True,1.0,False,False,,False,False,,True,True,1.0,True,True,1.0,True,True,1.0,False,False,,False,False,,False,False,,False,False,,1.0,4,False,0,False,0.8518049716949463,False
10996,566,7696,19,"I agree Jamaica has found a balance between freedom and safety. I was disturbed that the lawyer at the end yearned for legislation that would prosecute Banton, but I assume the lawyer is in the minority. It seems people can hear a message from a celebrity and reject that message, even if they enjoy the celebrity's work. That's how it should be: celebrities are free to say dumb or irresponsible things and netizens are free to lambast them for it. When it comes to making serious, personal decisions, it seems most Jamaicans can see beyond star status and make wise choices.",none,0,train,"Я согласен, что Ямайка нашла баланс между свободой и безопасностью. Меня обеспокоило, что в конце адвокат жаждал законодательства, которое привлекло бы Бэнтона к ответственности, но я предполагаю, что этот адвокат в меньшинстве. Похоже, люди могут услышать послание от знаменитости и отвергнуть это послание, даже если им нравится творчество этой знаменитости. Так и должно быть: знаменитости свободны говорить глупые или безответственные вещи, а пользователи сети свободны осыпать их за это бранью. Когда дело доходит до принятия серьезных, личных решений, похоже, большинство ямайцев способны видеть дальше звездного статуса и делать мудрый выбор.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,[],True,576,649,1.1267361111111112,103,90,0.8737864077669902,5,5,1.0,1.0,0.0,False,False,False,False,False,0,False,False,False,,False,False,,False,False,,True,True,1.0,True,True,1.0,True,True,1.0,False,False,,True,True,1.0,False,False,,False,False,,1.0,4,False,0,False,0.8520112037658691,False
7979,461,,20,People in all nations need freedom of speech. This includes freedom of online expression. The government should have little to no say in online expression as long as you are not making threats or can be proven to by lying. The government should not be able to silence someone simply for posting a dissenting opinion.,none,0,dev,"Людям во всех странах нужна свобода слова. Это включает свободу выражения в интернете. У правительства должно быть мало или вовсе не быть права голоса в вопросах онлайн-выражения, пока вы не угрожаете и не можете быть уличены во лжи. Правительство не должно иметь возможности заставить кого-то замолчать просто за публикацию инакомыслящего мнения.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,['source_text_contains_awkward_or_ungrammatical_phrasing'],True,316,347,1.0981012658227849,55,53,0.9636363636363636,4,4,1.0,1.0,0.0,False,False,False,False,False,0,False,True,True,1.0,False,False,,False,False,,True,True,1.0,True,False,0.0,True,True,1.0,False,False,,True,False,0.0,False,False,,False,False,,0.6,5,False,0,False,0.8493319153785706,False
9384,29,,4,"Its nuts that stuff like this still happens in the world. Its like something out of a movie, when in reality there are just so many places on Earth that haven't really progressed at all. I'm hoping with the expansion of internet access and whatnot to these places, stuff like this will stop happening once more and more people are educated.",none,0,train,"Это безумие, что такое до сих пор происходит в мире. Это как что-то из фильма, хотя на самом деле на Земле просто так много мест, которые по-настоящему вообще не продвинулись вперёд. Я надеюсь, что с расширением доступа к интернету и прочего в этих местах такое перестанет происходить, когда всё больше и больше людей будут образованы.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,"['informal_language_preserved', 'minor_grammar_in_source']",True,340,335,0.9852941176470589,63,57,0.9047619047619048,3,3,1.0,1.0,0.0,False,False,False,False,False,0,False,False,True,,True,False,0.0,True,False,0.0,False,False,,True,False,0.0,False,False,,False,False,,False,False,,False,False,,False,False,,0.0,3,True,1,True,0.8644678592681885,False
8310,571,,8,"Whether policy changes should be made to accommodate people in such situations is a decision that should be made by vote. If the majority of citizens say it's the right thing to do, the best course to take, then it most likely is. Democracy rules.",appeal to majority,2,train,"Следует ли вносить изменения в политику, чтобы учитывать людей в таких ситуациях, — это решение, которое должно приниматься голосованием. Если большинство граждан говорит, что это правильно, что это лучший курс действий, то, скорее всего, так и есть. Демократия решает.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,[],True,247,269,1.0890688259109311,46,38,0.8260869565217391,3,3,1.0,1.0,0.0,False,False,False,False,False,0,False,False,False,,False,False,,False,False,,True,True,1.0,True,True,1.0,False,False,,True,False,0.0,True,True,1.0,False,False,,False,False,,0.75,4,False,0,False,0.8811095356941223,False
6564,389,,8,"Individuals and groups of people have been revolting against those who rule over them for, quite literally, millennia. It seems odd to me that we feel the need to crack down on such behavior with bills and laws and by taking away their phones. What could be more normal than people (especially those who are poor) turning on their overlords (even those who wear badges or win elections)? There is nothing more natural than such reactions, as the whole of human history testifies. So let's slow down just a bit before cracking down so hard on these people. Maybe the focus should be on redressing the reasons these people may have for their ""revolt"" rather than cracking down on the behavior itself. Do some sane governing!",appeal to nature,3,train,"Отдельные люди и группы людей буквально тысячелетиями восставали против тех, кто ими правит. Мне кажется странным, что мы считаем нужным подавлять такое поведение с помощью законопроектов и законов и отбирая у них телефоны. Что может быть более нормальным, чем то, что люди (особенно бедные) ополчаются против своих господ (даже тех, кто носит значки или выигрывает выборы)? Нет ничего более естественного, чем такие реакции, о чем свидетельствует вся человеческая история. Так что давайте немного притормозим, прежде чем так жестко подавлять этих людей. Возможно, следует сосредоточиться на устранении причин, по которым у этих людей может возникать их «восстание», а не на подавлении самого поведения. Займитесь разумным управлением!",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,[],True,722,735,1.018005540166205,127,105,0.8267716535433071,7,7,1.0,1.0,0.0,False,False,False,False,False,0,False,True,True,1.0,True,False,0.0,True,False,0.0,True,True,1.0,False,False,,True,True,1.0,False,False,,False,False,,False,False,,True,True,1.0,0.6666666666666666,6,False,0,False,0.8506675958633423,False
4531,111,,25,"Seeing just how much disinformation was spread by select people in power is disheartening. When the majority of health officials and epidemiologists are sharing information, we should listen. The sheer amount of experts saying the same thing is surely the truth. All the data coming out after the fact strengthens their truths. It's simply incredible, assuming all of these professionals don't know what they're doing! What a dangerous gamble to take on public health.",appeal to majority,2,train,"Видеть, сколько дезинформации распространяли отдельные люди у власти, удручает. Когда большинство должностных лиц в сфере здравоохранения и эпидемиологов делятся информацией, мы должны слушать. Огромное количество экспертов, говорящих одно и то же, — это, безусловно, правда. Все данные, появляющиеся задним числом, лишь укрепляют их истины. Это просто невероятно, если предположить, что все эти профессионалы не знают, что делают! Какой опасный риск для общественного здравоохранения.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,"['preserved_tone', 'preserved_punctuation', 'preserved_sentence_boundaries']",True,468,485,1.0363247863247864,77,62,0.8051948051948052,6,6,1.0,1.0,0.0,False,False,False,False,False,0,False,False,True,,False,False,,False,False,,True,True,1.0,True,True,1.0,False,False,,False,False,,False,True,,False,False,,False,False,,1.0,2,False,0,False,0.8472747206687927,False
8438,614,,38,"We need to recheck all the results now. If this is done on one area, then it will be done in all of them. If we dont verify then are we truly democratic. This seems like a crossroads for us.",slippery slope,8,train,"Нам нужно сейчас перепроверить все результаты. Если это будет сделано в одном округе, то это будет сделано и во всех остальных. Если мы не проверим, то действительно ли мы демократичны? Это, похоже, для нас развилка.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,"['preserved_tone', 'preserved_sentence_boundaries', 'minor_spelling_normalized']",True,190,216,1.1368421052631579,40,35,0.875,4,4,1.0,1.0,0.0,False,False,False,False,False,0,False,False,True,,False,False,,False,False,,True,True,1.0,True,True,1.0,False,False,,True,False,0.0,False,False,,False,False,,False,False,,0.6666666666666666,3,False,0,False,0.8434007167816162,False
7602,535,,7,"I agree. I can't help but think if Aliyeva hadn't resigned, it might have led to a downhill slide of subpar decisions. It's hard to think about what good would have been done, or if any would have been done. Would she have put personal interests over public welfare and ended with the total demolition of any trust of confidence in the leadership. Super scary to think about!",slippery slope,8,train,"Я согласен. Не могу не думать, что если бы Алиева не ушла в отставку, это могло бы привести к нисходящей спирали посредственных решений. Трудно представить, какая польза была бы принесена, или была бы она вообще принесена. Поставила бы она личные интересы выше общественного блага и в итоге привела бы к полному разрушению всякого доверия и уверенности в руководстве. Очень страшно об этом думать!",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,['gender_ambiguity_in_source'],True,375,397,1.0586666666666666,71,63,0.8873239436619719,5,5,1.0,1.0,0.0,False,False,False,False,False,0,False,False,True,,False,False,,False,False,,False,False,,False,False,,True,True,1.0,False,True,,False,False,,False,False,,False,False,,1.0,1,False,0,False,0.8442122936248779,False
8588,464,,2,"This is sad news. The government should definitely give all these people a path towards citizenship. Our country is built on citizenship, and as all evidence and experts show, that's a good thing. Like Junot Diaz said, every single immigrant we have, documented or undocumented, is a future American.",appeal to authority,1,train,"Это печальная новость. Правительство, безусловно, должно дать всем этим людям путь к гражданству. Наша страна построена на гражданстве, и, как показывают все доказательства и эксперты, это хорошо. Как сказал Junot Diaz, каждый-единственный иммигрант, который у нас есть, документированный или недокументированный, — это будущий американец.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,['name_transliteration_not_applied'],True,300,339,1.13,50,44,0.88,4,4,1.0,0.9679715302491103,0.03202846975088968,False,False,False,False,False,0,False,False,False,,False,False,,False,False,,True,True,1.0,True,True,1.0,True,True,1.0,False,False,,False,True,,False,False,,False,False,,1.0,3,False,0,False,0.8751912117004395,False
10429,377,,15,"China pulling these military drills around Taiwan is incredibly disturbing. They just end up looking like a big bully and they don't do themselves any favors in the international community. Nobody likes a bully, that is often said and is almost always true. Because it's not natural to be a bully, ,the idea that we are to pick on someone who is not capable of defending themselves is revolting.  Would we not scream in protest if we saw a baby bird being attacked by a alligator? Would we nor react in horror when a kitten was being stalked by a bear? Of course we would. Why? Because all of these things are unnatural. Just like those instances, the behavior by China is wrong and unnatural. The international community needs to step up and tell them to treat Taiwan with respect. Because we all know that treating people with respect is perfectly natural.",appeal to nature,3,dev,"Проведение Китаем этих военных учений вокруг Тайваня невероятно тревожит. В итоге они просто выглядят как большой хулиган и не делают себе никаких одолжений в международном сообществе. Никто не любит хулигана — это часто говорят и почти всегда правда. Потому что быть хулиганом неестественно, ,сама идея того, что мы должны придираться к тому, кто не способен защитить себя, отвратительна. Разве мы не закричали бы в знак протеста, если бы увидели, как на птенца нападает аллигатор? Разве мы не отреагировали бы с ужасом, если бы увидели, как за котёнком крадётся медведь? Конечно, отреагировали бы. Почему? Потому что всё это неестественно. Как и в этих случаях, поведение Китая неправильно и неестественно. Международному сообществу нужно активизироваться и сказать им, чтобы они относились к Тайваню с уважением. Потому что мы все знаем, что относиться к людям с уважением — совершенно естественно.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,"['preserve_punctuation_issue', 'awkward_source_typo_preserved']",True,858,901,1.0501165501165501,154,134,0.8701298701298701,12,12,1.0,1.0,0.0,False,False,False,False,False,0,False,True,True,1.0,True,True,1.0,False,False,,False,True,,True,True,1.0,False,False,,False,True,,False,True,,True,True,1.0,True,True,1.0,1.0,5,False,0,False,0.8362314701080322,False
10460,388,7160,18,Making the assumption that it can't be controlled and there is no point is a bit defeatist. Nintendo should keep on trying to create the world they want without political input. Enforcing the rules maintains a level playing field.,none,0,dev,"Предполагать, что это нельзя контролировать и что в этом нет смысла, — это немного пораженчество. Nintendo следует продолжать пытаться создавать тот мир, который они хотят, без политического вмешательства. Обеспечение соблюдения правил поддерживает равные условия для всех.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,[],True,230,273,1.1869565217391305,40,35,0.875,3,3,1.0,0.9652173913043478,0.034782608695652174,False,False,False,False,False,0,False,True,True,1.0,False,False,,False,False,,True,True,1.0,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,1.0,2,False,0,False,0.815695583820343,False
10200,301,,8,"If you're running Taiwan, you should either stop trading agricultural products and services and technology with China altogether, or open it up with basically no restrictions. I don't see how you can modulate that kind of trade in a way which protects Taiwan, given how adept China is at absorbing know-how and rapidly converting it to global market dominance.",false dilemma,6,train,"Если вы управляете Тайванем, вам следует либо вообще прекратить торговлю сельскохозяйственной продукцией, услугами и технологиями с Китаем, либо открыть её практически без ограничений. Я не понимаю, как можно регулировать такой вид торговли так, чтобы это защищало Тайвань, учитывая, насколько Китай искусен в усвоении ноу-хау и быстром превращении его в глобальное рыночное доминирование.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,[],True,360,389,1.0805555555555555,62,53,0.8548387096774194,2,2,1.0,1.0,0.0,False,False,False,False,False,0,False,True,True,1.0,False,False,,False,False,,True,True,1.0,False,False,,True,True,1.0,False,False,,False,False,,False,False,,False,False,,1.0,3,False,0,False,0.8696029782295227,False
9142,648,,20,It is only natural for people to flee a country that is embroiled in war and is labeled as the bad guy. You want to get your family and yourself safe and live a normal life. The government can't be trusted to do the right thing so you leave. Its hard to rely on the government during difficult times because traditionally you don't know who they are on the side of.,appeal to nature,3,train,"Совершенно естественно, что люди бегут из страны, которая втянута в войну и выставлена злодеем. Вы хотите обеспечить безопасность своей семьи и себя и жить нормальной жизнью. Правительству нельзя доверять, чтобы оно поступило правильно, поэтому вы уезжаете. Трудно полагаться на правительство в трудные времена, потому что традиционно вы не знаете, на чьей они стороне.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,['original_has_minor_grammar_issues'],True,365,369,1.010958904109589,73,53,0.726027397260274,4,4,1.0,1.0,0.0,False,False,False,False,False,0,False,False,True,,True,True,1.0,True,True,1.0,False,False,,False,False,,False,False,,False,False,,False,False,,False,True,,True,True,1.0,1.0,3,False,0,False,0.8701133728027344,False
6211,271,,13,"Either we return the items and history to ensure preservation of their culture or they lose their history, right? Or is there a way for everyone to enjoy this rich culture heritage? Can we preserve things digitally as a solution? There has to be way to not lose any part of the culture.",false dilemma,6,train,"Либо мы возвращаем предметы и историю, чтобы обеспечить сохранение их культуры, либо они теряют свою историю, верно? Или есть способ, чтобы все могли наслаждаться этим богатым культурным наследием? Можем ли мы сохранить вещи в цифровом виде как решение? Должен же быть способ не потерять ни одну часть культуры.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,['slight_ambiguity_preserved'],True,286,311,1.0874125874125875,53,48,0.9056603773584906,4,4,1.0,1.0,0.0,False,False,False,False,False,0,False,True,True,1.0,False,False,,False,False,,False,False,,True,True,1.0,True,True,1.0,False,False,,False,False,,False,False,,False,False,,1.0,3,False,0,False,0.8692331314086914,False
7213,405,,9,"Israeli government even consideration of these bills is enough to say how authoritative they can get. One action like this can really give a fair glimpse into a government's true character. In today's globally interconnected world, an act like this is enough for people around the globe to get an idea about the administration's tendencies. When your government carries out actions such as this, the world isn't just watching but forming opinions and judging you!",hasty generalization,7,train,"Даже само рассмотрение этих законопроектов израильским правительством достаточно, чтобы сказать, насколько авторитарными они могут стать. Один такой шаг действительно может дать вполне ясное представление о подлинном характере правительства. В сегодняшнем глобально взаимосвязанном мире такого поступка достаточно, чтобы люди по всему миру составили представление о тенденциях администрации. Когда ваше правительство совершает такие действия, мир не просто наблюдает, но и формирует мнения и судит вас!",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,[],True,463,502,1.0842332613390928,79,63,0.7974683544303798,4,4,1.0,1.0,0.0,False,False,False,False,False,0,False,False,True,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,True,False,0.0,False,False,,False,False,,0.0,1,False,0,False,0.8475078344345093,False
4153,85,3702,13,What is good for Thailand then? Are you saying no government is best? Democracy will give voice to the people. How can people be happy with no direction? A country with no government is a ship with no captain.,none,0,train,"Что же тогда хорошо для Таиланда? Вы хотите сказать, что лучше всего — вообще без правительства? Демократия даст голос народу. Как люди могут быть счастливы без руководства? Страна без правительства — это корабль без капитана.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,[],True,209,226,1.0813397129186604,39,33,0.8461538461538461,5,5,1.0,1.0,0.0,False,False,False,False,False,0,False,True,False,0.0,False,False,,False,False,,False,False,,False,False,,False,False,,True,False,0.0,False,False,,False,False,,False,False,,0.0,2,True,1,True,0.8698545694351196,False
7139,381,,6,"Most people know monarchies are outdated. They should all be dissolved in favor of democracy. Subjecting people to ""special"" families is archaic.",appeal to majority,2,train,"Большинство людей знают, что монархии устарели. Все они должны быть упразднены в пользу демократии. Подчинять людей «особым» семьям — это архаично.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,[],True,145,147,1.013793103448276,22,20,0.9090909090909091,3,3,1.0,1.0,0.0,False,False,False,False,False,0,False,False,False,,False,False,,False,False,,True,True,1.0,True,True,1.0,False,False,,False,False,,False,False,,False,False,,False,False,,1.0,2,False,0,False,0.8959403038024902,False
10153,285,6851,50,"China's only trying to maximize economies and profits and continue to strengthen relations between Beijing and Macau. Their oversight can be problematic, sometimes authoritarian, but they've shown themselves to be pretty shrewd players in terms of economic growth and the CCP's oversight will probably yield dividends (positively).

That said, there are potential issues with China strong-arming Macau in its casino operations. Although the CCP has been successful broadly, they have a short history of making potentially problematic investment decisions (let's not even get into all the abandoned real estate throughout China; even authoritarian regimes can plan poorly). And their zero COVID policy doesn't seem sustainable in the long term now that all these variants have been released.",none,0,train,"Китай лишь пытается максимизировать экономику и прибыль и продолжать укреплять отношения между Пекином и Макао. Их надзор может быть проблематичным, иногда авторитарным, но они показали себя довольно хитрыми игроками с точки зрения экономического роста, и надзор КПК, вероятно, принесёт дивиденды (в положительном смысле).

При этом существуют потенциальные проблемы с тем, что Китай оказывает давление на Макао в его казино-операциях. Хотя КПК в целом добилась успеха, у неё короткая история принятия потенциально проблемных инвестиционных решений (даже не будем начинать со всей заброшенной недвижимости по всему Китаю; даже авторитарные режимы могут плохо планировать). И их политика нулевого COVID, похоже, не является устойчивой в долгосрочной перспективе теперь, когда все эти варианты были выпущены.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,"['preserved_tone', 'preserved_sentence_boundaries', 'named_entities_kept', 'citation_preserved']",True,790,806,1.0202531645569621,123,111,0.9024390243902439,5,5,1.0,0.9925925925925926,0.007407407407407408,False,False,False,False,False,0,False,True,True,1.0,False,False,,False,False,,False,False,,True,True,1.0,False,True,,False,False,,False,False,,False,False,,False,False,,1.0,2,False,0,False,0.8178344964981079,False
6115,439,,16,"I understand that governments sometimes have to impose restrictions on their people for their own good, but taking away internet access seems a bit dodgy to say the least.  Perhaps some restrictions could be put in place instead - like limiting access to certain sites or enhancing surveillance.",none,0,train,"Я понимаю, что правительствам иногда приходится вводить ограничения для своих граждан ради их же блага, но лишать доступа к интернету, мягко говоря, кажется довольно сомнительным. Возможно, вместо этого можно было бы ввести некоторые ограничения — например, ограничить доступ к определённым сайтам или усилить слежку.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,[],True,295,317,1.0745762711864406,47,43,0.9148936170212766,2,2,1.0,1.0,0.0,False,False,False,False,False,0,False,False,False,,False,False,,False,False,,True,False,0.0,False,False,,True,True,1.0,False,False,,True,True,1.0,False,False,,False,False,,0.6666666666666666,3,False,0,False,0.8780121803283691,False
11150,618,,26,"The original people are Indigenous people. They knew nature since prehistorical time. They're vital protectors of our environment, using centuries-old wisdom to combat climate change. Their longstanding connection with the land has often made them the frontlines in the fight against environmental degradation. Tragically, they're under threat, but their unyielding spirit shows us the power of resistance and the necessity of safeguarding our precious Earth. We need to support and learn from them now more than ever.",none,0,train,"Коренные народы — это Indigenous people. Они знали природу с доисторических времен. Они являются жизненно важными защитниками нашей окружающей среды, используя многовековую мудрость для борьбы с изменением климата. Их давняя связь с землей часто делала их передовой линией в борьбе против экологической деградации. Трагически, им угрожает опасность, но их непоколебимый дух показывает нам силу сопротивления и необходимость защищать нашу драгоценную Землю. Нам нужно поддерживать их и учиться у них сейчас больше, чем когда-либо.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,['preserved_named_entity_as_in_source'],True,518,529,1.0212355212355213,80,73,0.9125,6,6,1.0,0.9640449438202248,0.035955056179775284,False,False,False,False,False,0,False,False,False,,True,False,0.0,False,False,,True,True,1.0,False,False,,False,True,,False,False,,False,False,,False,False,,True,True,1.0,0.6666666666666666,3,False,0,False,0.7940995693206787,True
4851,218,,6,"It is not always a case of fraud. The opposition just can't accept defeat. Defeat can be earned or fraudulent, but in this case, nobody really knows.",none,0,dev,"Дело не всегда в мошенничестве. Оппозиция просто не может смириться с поражением. Поражение может быть заслуженным или мошенническим, но в данном случае никто толком не знает.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,[],True,149,175,1.174496644295302,28,26,0.9285714285714286,3,3,1.0,1.0,0.0,False,False,False,False,False,0,False,True,True,1.0,False,False,,False,False,,False,False,,False,False,,True,True,1.0,False,False,,False,False,,True,True,1.0,False,False,,1.0,3,False,0,False,0.8863252401351929,False
4150,84,3698,13,"Of course, regulation will help the environment. It has helped  in many countries. There's the renewable energy act in Germany, Costa Rica is becoming carbon neutral. These are real benefits that resulted from regulation. It will be more about gaining compliance from the offenders.",none,0,train,"Конечно, регулирование поможет окружающей среде. Оно помогло во многих странах. Есть закон о возобновляемой энергетике в Германии, Коста-Рика становится углеродно нейтральной. Это реальные выгоды, которые стали результатом регулирования. Речь будет скорее о том, чтобы добиться соблюдения требований от нарушителей.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,[],True,282,315,1.1170212765957446,45,40,0.8888888888888888,5,5,1.0,1.0,0.0,False,False,False,False,False,0,False,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,,0,False,0,False,0.8814687132835388,False
4171,91,,27,I wouldn't say there's really a slippery slope here. The incident in question is so small and inconsequential that it already admits by the very nature of the action that there are larger problems. It's very self-evident if a country is arresting random people for making fun of individuals on social media then it's a little bit too oppressive. This is clearly a government that is out of control and saying that is like calling the sky blue at this point.,none,0,train,"Я бы не сказал, что здесь на самом деле есть скользкая дорожка. Инцидент, о котором идет речь, настолько мал и несущественен, что уже самой природой этого действия признает, что существуют более серьезные проблемы. Совершенно очевидно: если страна арестовывает случайных людей за то, что они высмеивают отдельных лиц в социальных сетях, то это уже немного слишком репрессивно. Это явно правительство, которое вышло из-под контроля, и говорить это сейчас — все равно что называть небо голубым.",openai,gpt-5.4-mini-2026-03-17,ru_translation_v1,ok,[],True,457,492,1.0765864332603938,86,74,0.8604651162790697,4,4,1.0,1.0,0.0,False,False,False,False,False,0,False,False,True,,True,False,0.0,True,False,0.0,False,False,,False,True,,False,False,,True,False,0.0,True,True,1.0,False,False,,True,True,1.0,0.4,5,True,1,True,0.8011523485183716,True
